participant,trial_index,true_label,predicted_label,model_confidence,confidence_level,is_high_attention,alpha_o1,alpha_o2,alpha_p3,alpha_p4,alpha_asymmetry,abs_asymmetry,target_side,is_correct,fold
file03,82,0,1,0.508809687149008,medium,False,14.547765,10.483415,5.425045,2.430822,0.16237148379055705,0.16237148379055705,right,0,2
file03,84,0,1,0.5134241630194439,medium,False,13.737668,10.62869,5.204599,3.288843,0.12759304744709699,0.12759304744709699,right,0,2
file03,87,1,1,0.5335572990687155,medium,False,11.552667,13.380153,1.170929,1.647444,-0.07329639915194515,0.07329639915194515,left,1,2
file03,88,0,1,0.513859150001137,medium,False,10.989873,7.363008,4.443763,3.83479,0.1976182814230484,0.1976182814230484,right,0,2
file03,93,0,1,0.5186669929070737,medium,False,10.050009,7.926856,8.29255,3.956672,0.11810473527476921,0.11810473527476921,right,0,2
file03,96,1,1,0.5367786042633526,medium,False,5.323974,6.83273,3.011783,3.588028,-0.1241089588009251,0.1241089588009251,left,1,2
file03,98,1,0,0.4971431440209897,low,False,23.768101,18.063454,6.739932,3.793112,0.13637185764737036,0.13637185764737036,right,1,2
file03,101,0,1,0.5613740029549814,medium,False,14.194403,22.10732,2.391216,15.242101,-0.21797634183985318,0.21797634183985318,left,0,2
file03,120,0,1,0.5165915653898336,medium,False,12.568654,10.186239,4.351653,2.278545,0.10469901551727727,0.10469901551727727,right,0,2
file03,127,0,1,0.5495566296715566,medium,False,10.965693,17.188293,4.130725,2.678944,-0.22102020577050066,0.22102020577050066,right,0,2
file03,129,1,1,0.529732799049303,medium,False,23.388226,24.970914,6.546715,13.266954,-0.032727793903535245,0.032727793903535245,left,1,2
file03,136,0,1,0.5144603193181781,medium,False,26.723981,25.593075,5.081558,6.795642,0.021616391763015257,0.021616391763015257,right,0,2
file03,137,0,1,0.5303642904393966,medium,False,8.534914,8.98607,2.851247,2.637916,-0.025749465569429985,0.025749465569429985,right,0,2
file03,140,0,1,0.5275566795811836,medium,False,7.295323,6.311637,3.005397,5.70734,0.07229285069605179,0.07229285069605179,left,0,2
file04,0,0,1,0.5236041752536913,medium,False,20.200177,20.817027,6.876117,5.362917,-0.015038811152539513,0.015038811152539513,right,0,2
file04,11,1,1,0.5013030018571788,medium,False,24.014574,16.765697,6.181561,21.045446,0.17775450345206134,0.17775450345206134,right,1,2
file04,13,0,1,0.5726715746650914,medium,False,8.905321,22.44153,17.121034,2.507648,-0.43182036269543106,0.43182036269543106,right,0,2
file04,14,1,1,0.5334895365881565,medium,False,26.29932,32.340537,23.081412,4.890798,-0.10302236748254057,0.10302236748254057,left,1,2
file04,24,1,1,0.5244117838733293,medium,False,12.842809,11.588804,7.915755,11.326798,0.0513271452307654,0.0513271452307654,right,1,2
file04,31,1,0,0.4523309505707622,low,False,50.470422,37.622135,12.575462,4.95668,0.1458498571468432,0.1458498571468432,right,1,2
file04,32,1,1,0.5507994708564186,medium,False,9.713338,16.45483,9.208365,3.383488,-0.2576218458387364,0.2576218458387364,left,1,2
file04,45,0,0,0.45974262996816173,low,False,45.495654,31.699995,14.917046,20.149091,0.17871031593101425,0.17871031593101425,left,0,2
file04,56,1,1,0.5361249118633374,medium,False,7.67791,10.171394,8.75468,2.392128,-0.13969641955246995,0.13969641955246995,left,1,2
file04,68,1,1,0.5397441198380469,medium,False,13.792017,18.373876,16.903357,7.36428,-0.14244463405867097,0.14244463405867097,left,1,2
file04,73,1,1,0.5088469512719653,medium,False,21.668071,18.137202,9.228049,9.493991,0.08870354717317115,0.08870354717317115,right,1,2
file04,76,0,1,0.5250163769481773,medium,False,14.976323,15.161542,6.208832,4.347175,-0.006145723788140807,0.006145723788140807,left,0,2
file04,78,0,0,0.47408711856755337,low,False,29.732695,19.639735,16.848932,4.951248,0.20442501605805066,0.20442501605805066,right,0,2
file04,80,1,1,0.5445538327865257,medium,False,10.94383,15.377211,8.021439,7.90886,-0.16843485907586792,0.16843485907586792,left,1,2
file04,87,1,1,0.5356972851770879,medium,False,18.600957,24.296188,27.394428,5.159375,-0.13276479978411618,0.13276479978411618,left,1,2
file04,110,0,1,0.5291346161756112,medium,False,16.109948,17.090117,5.050576,6.972917,-0.029523103960094547,0.029523103960094547,right,0,2
file04,119,0,0,0.42343532467302336,low,False,44.245027,25.020668,45.673025,9.104618,0.2775451646367634,0.2775451646367634,right,0,2
file04,134,1,1,0.5475969580614686,medium,False,10.873018,16.799665,10.924551,5.401505,-0.21416957603389686,0.21416957603389686,left,1,2
file04,135,1,1,0.508147520271193,medium,False,16.242489,12.185933,6.172307,3.604203,0.14269366964182287,0.14269366964182287,right,1,2
file04,139,1,1,0.5040601096361704,medium,False,36.942411,35.091688,16.620957,12.120075,0.02569231794386273,0.02569231794386273,right,1,2
file04,146,1,1,0.5071034125436493,medium,False,10.587351,5.303646,8.827724,5.088056,0.3324967380903327,0.3324967380903327,right,1,2
file04,147,1,1,0.5243673400161788,medium,False,17.238708,16.288359,11.773113,16.709194,0.028345723521066596,0.028345723521066596,right,1,2
file04,149,1,1,0.5402618213609479,medium,False,8.139189,11.435449,10.28304,5.998043,-0.16839442096480042,0.16839442096480042,left,1,2
file01,21,1,1,0.5265060784065345,medium,False,24.443862,23.461728,11.884477,9.017509,0.02050144835912782,0.02050144835912782,right,1,3
file01,25,0,0,0.45541381892000377,low,False,20.730729,13.720658,26.190456,3.174459,0.2034771719502274,0.2034771719502274,right,0,3
file01,27,1,1,0.5132657776634084,medium,False,19.030417,13.455565,7.121117,7.17633,0.17160792086851737,0.17160792086851737,right,1,3
file01,28,1,0,0.47060508573705073,low,False,28.539965,16.045221,13.373734,10.891415,0.28024428831037534,0.28024428831037534,right,1,3
file01,32,0,1,0.5327672509716737,medium,False,8.991599,9.904492,8.718088,3.286388,-0.04831120635949479,0.04831120635949479,right,0,3
file01,34,1,1,0.5073841213849435,medium,False,15.789818,8.787316,6.7533,11.311299,0.28491937729926614,0.28491937729926614,right,1,3
file01,36,0,1,0.5345335335290279,medium,False,16.933745,16.406999,7.873024,7.866064,0.015798867121895425,0.015798867121895425,left,0,3
file01,41,0,1,0.5464063118688487,medium,False,21.218872,23.991662,11.138635,13.303026,-0.06133061685733205,0.06133061685733205,left,0,3
file01,44,1,1,0.5581182193274166,medium,False,11.080823,18.233501,11.007446,4.556562,-0.24399940984484547,0.24399940984484547,left,1,3
file01,61,1,1,0.5270147795879574,medium,False,12.813558,12.269349,9.368336,5.08134,0.021696407768987565,0.021696407768987565,right,1,3
file01,62,0,1,0.5475492766371062,medium,False,8.738978,12.155304,8.999658,11.963478,-0.16350529951183299,0.16350529951183299,left,0,3
file01,64,1,1,0.5248920819866197,medium,False,14.328498,15.806778,14.902243,9.535244,-0.049054800458612005,0.049054800458612005,left,1,3
file01,79,0,0,0.4816835772328019,low,False,22.362338,17.40632,20.248865,3.065099,0.12462119982471626,0.12462119982471626,left,0,3
file01,82,1,1,0.5023025720361721,medium,False,18.869382,36.222969,53.725253,12.389286,-0.31499085390291554,0.31499085390291554,left,1,3
file01,84,1,1,0.5340728503343994,medium,False,22.465231,24.838232,13.941046,4.555286,-0.05016548048151404,0.05016548048151404,left,1,3
file01,88,1,1,0.5270701100084383,medium,False,14.647434,14.358716,10.504524,6.926425,0.009953681893195728,0.009953681893195728,right,1,3
file01,103,0,1,0.5034180710191369,medium,False,17.773558,19.793135,24.192885,6.075397,-0.053759774549232316,0.053759774549232316,left,0,3
file01,107,1,1,0.5274573848450289,medium,False,36.15053,38.995511,22.52947,18.566904,-0.03785935924609306,0.03785935924609306,left,1,3
file01,108,0,1,0.5454181498119399,medium,False,20.740621,30.160551,21.806503,3.140048,-0.18506312221920704,0.18506312221920704,right,0,3
file01,110,1,1,0.5340330086103573,medium,False,17.000017,15.056707,6.501431,13.904518,0.06062097734562717,0.06062097734562717,right,1,3
file01,123,1,1,0.5448805379841771,medium,False,8.901624,10.757093,5.540481,1.767738,-0.09438402850073943,0.09438402850073943,left,1,3
file01,124,0,1,0.5104574374304769,medium,False,19.510077,15.296491,11.037311,8.864207,0.1210572061842694,0.1210572061842694,right,0,3
file01,127,0,0,0.48412425409013904,low,False,54.789358,50.978116,34.022416,37.876534,0.03603415889431038,0.03603415889431038,left,0,3
file01,137,0,1,0.535029626050931,medium,False,12.822388,13.541735,9.002597,7.436799,-0.02728507118233851,0.02728507118233851,left,0,3
file01,139,0,1,0.5305880722345392,medium,False,7.849255,10.505059,12.951327,6.213839,-0.14469643786760764,0.14469643786760764,right,0,3
file01,140,0,1,0.5521844517158012,medium,False,25.819637,32.550849,16.415937,9.215768,-0.11531875689164628,0.11531875689164628,right,0,3
file01,141,1,1,0.5396608212399394,medium,False,18.994608,23.206235,14.392694,4.435647,-0.0997995916858914,0.0997995916858914,left,1,3
file01,143,0,0,0.4879741647624133,low,False,30.308959,30.551321,29.968099,9.022985,-0.003982268829813651,0.003982268829813651,left,0,3
file02,2,0,1,0.5314249045563326,medium,False,6.257192,6.346113,6.947636,2.042185,-0.0070553710272526935,0.0070553710272526935,left,0,3
file02,13,1,1,0.5114374162939074,medium,False,16.241896,12.838504,11.80724,11.076154,0.11703387446411072,0.11703387446411072,right,1,3
file02,15,1,1,0.5460083323128073,medium,False,30.622221,40.150331,24.958548,9.713734,-0.13463001680891745,0.13463001680891745,left,1,3
file02,29,0,1,0.5313718361268854,medium,False,51.083121,55.592394,30.490654,38.338327,-0.042270927473179516,0.042270927473179516,left,0,3
file02,34,1,1,0.5773764362013417,medium,False,200.323603,250.168948,125.728389,31.751213,-0.11064632429261563,0.11064632429261563,left,1,3
file02,53,1,1,0.5380457273851541,medium,False,6.538183,8.204844,8.36059,8.175115,-0.11304740111732811,0.11304740111732811,left,1,3
file02,54,1,0,0.4825408594808588,low,False,22.415984,15.460382,19.847018,24.555218,0.18363962942908443,0.18363962942908443,right,1,3
file02,66,0,0,0.15566057898278596,low,False,178.309579,128.244659,126.756628,15.288815,0.16331504716201295,0.16331504716201295,right,0,3
file02,68,1,1,0.5448121147096596,medium,False,55.671309,55.839048,16.028437,23.590697,-0.0015042459105009548,0.0015042459105009548,left,1,3
file02,72,0,0,0.3525904375216104,low,False,96.060619,75.434206,61.379168,23.068522,0.12027425830327966,0.12027425830327966,right,0,3
file02,79,0,0,0.28900612388314906,low,False,105.205133,64.340475,55.761303,31.925096,0.2410245729218502,0.2410245729218502,right,0,3
file02,83,1,1,0.5171205470423461,medium,False,35.104841,41.899325,31.840518,9.087248,-0.08823527692988352,0.08823527692988352,left,1,3
file02,84,1,1,0.5130996992171484,medium,False,67.638412,84.053973,59.347288,18.851927,-0.10821611705679147,0.10821611705679147,left,1,3
file02,86,1,1,0.5784300180163328,medium,False,123.138021,153.858209,76.137083,43.413059,-0.11090471480097502,0.11090471480097502,left,1,3
file02,87,0,0,0.4924730034145363,low,False,60.062792,79.995606,73.161,26.23961,-0.14231787698786985,0.14231787698786985,right,0,3
file02,96,1,1,0.5888661893387641,medium,False,64.348935,93.687224,52.912815,18.138648,-0.1856428870455977,0.1856428870455977,left,1,3
file02,97,1,1,0.5581111610066853,medium,False,35.515616,48.317439,31.798521,36.992173,-0.15270614732212553,0.15270614732212553,left,1,3
file02,99,0,1,0.6481728869138292,medium,False,223.218634,251.403743,66.426119,52.926812,-0.059384281707846445,0.059384281707846445,right,0,3
file02,102,0,0,0.3052346376420874,low,False,107.717868,85.761591,83.390306,32.745961,0.11348117779530706,0.11348117779530706,right,0,3
file02,104,1,1,0.5656914712437774,medium,False,33.459869,51.309106,35.542338,24.465846,-0.21056331976925147,0.21056331976925147,left,1,3
file02,105,0,1,0.503679055734058,medium,False,43.199662,57.404642,58.934614,50.502173,-0.14119654223544417,0.14119654223544417,right,0,3
file02,110,0,0,0.31122612336255007,low,False,286.141503,311.235857,220.593585,133.316344,-0.04200754102564662,0.04200754102564662,left,0,3
file02,113,1,1,0.5125712664135843,medium,False,44.135953,40.009172,24.672222,63.779254,0.049043613054902326,0.049043613054902326,right,1,3
file02,115,1,0,0.20566280604784787,low,False,94.410072,106.62059,197.895245,64.304943,-0.060739579812259824,0.060739579812259824,left,1,3
file02,116,0,1,0.5207288847283154,medium,False,24.055354,19.747754,9.345995,17.427881,0.09834005161597092,0.09834005161597092,left,0,3
file02,123,1,1,0.5030167823121416,medium,False,66.4996,68.450635,36.162891,15.772545,-0.0144574404449356,0.0144574404449356,left,1,3
file02,127,1,1,0.5555191722913682,medium,False,195.866786,189.033522,42.92574,108.191847,0.017753334669315595,0.017753334669315595,right,1,3
file02,129,1,1,0.5408957398479662,medium,False,79.209602,114.942,91.170603,48.395285,-0.18404379591962466,0.18404379591962466,left,1,3
file02,130,0,1,0.5237275429350455,medium,False,8.327121,6.040963,6.06793,2.44254,0.15911361882951003,0.15911361882951003,right,0,3
file02,135,1,1,0.5294677705386772,medium,False,10.826405,10.298323,7.969779,4.636826,0.024998285185102234,0.024998285185102234,right,1,3
file02,143,0,0,0.466083812605354,low,False,93.983443,90.961458,50.833738,39.105646,0.016339920524005583,0.016339920524005583,left,0,3
file02,147,1,1,0.5212879869423136,medium,False,103.649213,111.169827,54.355242,59.00329,-0.035009066072499574,0.035009066072499574,left,1,3
file02,149,1,0,0.4203302624684437,low,False,208.513073,233.938078,150.351348,75.400598,-0.05746398192223489,0.05746398192223489,left,1,3
file03,2,0,1,0.572743241635255,medium,False,12.696357,18.026645,2.242627,3.589945,-0.17349501935081013,0.17349501935081013,left,0,3
file03,5,0,1,0.5611862211786137,medium,False,11.671875,14.603442,3.566942,12.300501,-0.1115711330306259,0.1115711330306259,left,0,3
file03,12,1,1,0.5600980586415675,medium,False,14.643364,17.575814,2.902744,1.893948,-0.0910156649242987,0.0910156649242987,left,1,3
file03,18,0,1,0.5228392164830165,medium,False,21.828511,17.284674,6.928369,13.091907,0.11617148753875484,0.11617148753875484,left,0,3
file03,21,0,1,0.5346557154294256,medium,False,10.303833,8.452514,3.195942,2.899739,0.09870359624378895,0.09870359624378895,right,0,3
file03,24,1,1,0.5345103646647094,medium,False,7.756401,6.247352,3.297321,2.690325,0.10776031912585726,0.10776031912585726,right,1,3
file03,28,0,0,0.48974223546183676,low,False,24.78577,11.57937,2.371824,0.896771,0.363160973306827,0.363160973306827,right,0,3
file03,33,1,1,0.5438183353621769,medium,False,12.078013,11.735014,2.953401,3.73203,0.014403838100723718,0.014403838100723718,right,1,3
file03,37,0,1,0.5264104713975679,medium,False,24.020485,18.744259,2.772918,1.355646,0.12337793666254765,0.12337793666254765,right,0,3
file03,46,1,1,0.5718084087779196,medium,False,6.003522,15.640353,8.739485,2.000362,-0.4452451584919447,0.4452451584919447,left,1,3
file03,47,1,1,0.5650700150978284,medium,False,9.138057,13.50142,2.677003,3.470787,-0.1927324914470201,0.1927324914470201,left,1,3
file03,49,0,1,0.575028808873746,medium,False,7.794259,15.97743,5.303802,2.428329,-0.3442401865412177,0.3442401865412177,right,0,3
file03,50,1,1,0.551639743272928,medium,False,9.016357,11.623083,4.304814,1.538517,-0.12629828491963518,0.12629828491963518,left,1,3
file03,51,1,1,0.5771903023857681,medium,False,10.354991,18.152409,4.327363,2.543003,-0.27352258453866063,0.27352258453866063,left,1,3
file03,52,0,1,0.5484823544148592,medium,False,18.947816,18.329569,2.104648,3.583345,0.016585041665743417,0.016585041665743417,right,0,3
file03,58,0,1,0.6071417296519755,medium,False,18.000551,31.644213,4.928284,3.275314,-0.27482579482448954,0.27482579482448954,right,0,3
file03,60,1,1,0.554316105842675,medium,False,8.42747,10.501431,2.232963,1.818993,-0.10956583746907246,0.10956583746907246,left,1,3
file03,69,1,1,0.5632800886551833,medium,False,11.828572,19.592859,11.408436,11.338038,-0.24710162795890403,0.24710162795890403,left,1,3
file03,72,0,1,0.5537051553841756,medium,False,6.479273,9.078934,3.097433,2.361622,-0.1670925726150467,0.1670925726150467,right,0,3
file03,74,1,1,0.5737748960013684,medium,False,12.651218,18.857458,3.295214,2.811082,-0.19696923485552886,0.19696923485552886,left,1,3
file03,97,1,1,0.5411231468007758,medium,False,15.050646,13.567946,2.424055,3.001315,0.051808976073701496,0.051808976073701496,right,1,3
file03,108,1,1,0.5178092910714431,medium,False,12.699347,7.475184,4.153817,3.923546,0.2589484107983273,0.2589484107983273,right,1,3
file03,113,0,1,0.5685591658059325,medium,False,15.16093,19.947868,3.355395,3.333582,-0.1363458203170094,0.1363458203170094,right,0,3
file03,116,0,1,0.637684725279868,medium,False,40.621819,61.897728,11.635902,5.520467,-0.20753026534997987,0.20753026534997987,right,0,3
file03,135,1,1,0.5523172227384706,medium,False,13.238339,14.676937,3.296365,4.422798,-0.05153443399469046,0.05153443399469046,left,1,3
file03,141,0,1,0.5568452543090882,medium,False,11.07432,13.923136,3.237592,1.85972,-0.11396423244172395,0.11396423244172395,right,0,3
file03,143,0,1,0.5290667915139541,medium,False,9.909429,6.402234,1.885815,0.791835,0.21501147890245895,0.21501147890245895,right,0,3
file03,144,1,1,0.5476458595694349,medium,False,7.054608,8.315121,3.022537,1.836727,-0.08201269638438669,0.08201269638438669,left,1,3
file03,146,0,0,0.02787182332641804,low,False,226.615754,7.307607,3.978103,2.299154,0.9375213536816388,0.9375213536816388,right,0,3
file03,147,0,1,0.5747408229662025,medium,False,15.046959,21.236933,3.37467,2.657934,-0.1705983974762576,0.1705983974762576,right,0,3
file04,4,1,1,0.5017593868121688,medium,False,16.503765,11.018048,10.976612,6.373717,0.19932250832012746,0.19932250832012746,right,1,3
file04,6,1,1,0.5331221987385405,medium,False,9.168208,12.202068,12.494251,3.429202,-0.14196633950977802,0.14196633950977802,left,1,3
file04,8,0,1,0.5030639820086861,medium,False,16.533623,7.937385,7.048202,19.760106,0.3512825319135799,0.3512825319135799,right,0,3
file04,17,0,1,0.5704546297099699,medium,False,38.331048,42.980964,8.22089,8.964174,-0.05718608885011858,0.05718608885011858,right,0,3
file04,19,1,1,0.5753401056257056,medium,False,16.260139,27.589694,13.088217,4.832113,-0.2583716736533142,0.2583716736533142,left,1,3
file04,20,0,0,0.4709282149989918,low,False,26.791345,14.961672,13.013991,4.381557,0.28332498024454184,0.28332498024454184,right,0,3
file04,28,1,1,0.5808367127308924,medium,False,12.564227,23.341685,8.742369,2.262284,-0.3001583054022327,0.3001583054022327,left,1,3
file04,34,0,1,0.5301750341894191,medium,False,7.755968,6.554993,6.095521,6.263516,0.08391993494217934,0.08391993494217934,right,0,3
file04,42,0,1,0.5667812731473704,medium,False,18.097039,23.175909,6.261883,9.806046,-0.1230556605005376,0.1230556605005376,left,0,3
file04,53,0,1,0.5579449421292482,medium,False,13.141863,19.735669,10.501154,4.581643,-0.20055659285628277,0.20055659285628277,right,0,3
file04,61,0,1,0.5133397302042342,medium,False,22.734752,16.781479,10.253081,25.7455,0.15065386294928118,0.15065386294928118,left,0,3
file04,62,1,1,0.523702954860114,medium,False,26.29889,20.128246,4.015267,9.567819,0.13291028477590594,0.13291028477590594,right,1,3
file04,65,0,1,0.5086422358643885,medium,False,18.877048,16.016899,13.893141,7.923968,0.08196690726999421,0.08196690726999421,right,0,3
file04,71,0,1,0.5470643701802358,medium,False,13.288439,18.222304,12.523672,9.645367,-0.1565772296585571,0.1565772296585571,right,0,3
file04,90,1,1,0.5241661089489946,medium,False,23.066007,24.500342,16.901491,9.221661,-0.030154405372705723,0.030154405372705723,left,1,3
file04,91,0,1,0.5371754796632161,medium,False,12.006825,14.120471,10.172527,5.189172,-0.08089799721723992,0.08089799721723992,right,0,3
file04,94,1,1,0.549633276290448,medium,False,11.575495,17.338699,11.680829,3.566873,-0.19932092178253616,0.19932092178253616,left,1,3
file04,96,0,0,0.49187783697949927,low,False,19.421014,10.053078,9.566748,14.095671,0.31783627743863063,0.31783627743863063,left,0,3
file04,101,0,0,0.49383529762008915,low,False,36.331607,28.924238,16.561094,17.659552,0.11351272650729255,0.11351272650729255,right,0,3
file04,105,1,1,0.5509744005000919,medium,False,9.199225,14.974676,11.27282,7.132755,-0.23891265051045543,0.23891265051045543,left,1,3
file04,108,1,1,0.5536049934402836,medium,False,14.685173,21.786224,13.995455,8.101723,-0.1947019140862108,0.1947019140862108,left,1,3
file04,109,1,1,0.5279891409355606,medium,False,16.585256,19.456089,16.694327,9.30594,-0.07965387863150276,0.07965387863150276,left,1,3
file04,122,1,1,0.502541355802439,medium,False,36.251913,41.070798,34.226751,10.305032,-0.06232172767039006,0.06232172767039006,left,1,3
file04,127,1,1,0.5332929869795934,medium,False,14.45172,14.029597,8.000728,7.819464,0.014821048660739616,0.014821048660739616,right,1,3
file04,128,0,0,0.499522344521063,low,False,22.11325,15.219879,10.46072,6.378174,0.18464487172653352,0.18464487172653352,left,0,3
file04,129,1,1,0.5382900906457466,medium,False,7.011144,7.635553,5.576994,2.721854,-0.042631383537777595,0.042631383537777595,left,1,3
file04,131,0,1,0.5925184412511659,medium,False,31.234806,41.766962,9.386365,12.52062,-0.14427261344858644,0.14427261344858644,left,0,3
file04,132,1,1,0.5443484217464027,medium,False,14.028831,15.875412,10.079784,21.56917,-0.061749797119097886,0.061749797119097886,left,1,3
file04,143,0,1,0.509834069542064,medium,False,19.212603,19.733059,19.377949,6.277028,-0.013363644624563187,0.013363644624563187,right,0,3
file01,0,1,1,0.5038308538936873,medium,False,30.265673,25.355928,8.650771,11.628438,0.08827047088647323,0.08827047088647323,right,1,4
file01,2,0,0,0.49425541243858245,low,False,14.586294,9.295774,7.448625,2.717213,0.22152687022217382,0.22152687022217382,right,0,4
file01,4,0,1,0.523356554676406,medium,False,10.149991,8.270485,5.926597,5.395109,0.10203351411583962,0.10203351411583962,right,0,4
file01,8,0,1,0.5559357925865747,medium,False,10.789312,15.869716,11.521252,7.855691,-0.19056973155323848,0.19056973155323848,right,0,4
file01,9,0,1,0.5274281929234472,medium,False,9.579686,7.866675,5.535455,6.353758,0.0981872897054412,0.0981872897054412,left,0,4
file01,10,0,1,0.5279331387466502,medium,False,20.039192,18.808887,8.529554,10.628108,0.03166964750896316,0.03166964750896316,right,0,4
file01,14,0,1,0.5389517963016265,medium,False,18.809025,25.204515,19.766747,5.233065,-0.1453073271246229,0.1453073271246229,right,0,4
file01,17,0,1,0.5059427608640591,medium,False,23.66267,20.035692,8.595235,7.637132,0.08300031742607836,0.08300031742607836,left,0,4
file01,26,0,0,0.4387560316694722,low,False,36.08785,23.742994,15.107561,5.661572,0.20632929386171972,0.20632929386171972,right,0,4
file01,30,0,1,0.5227575519869858,medium,False,13.347701,12.435191,4.05676,2.926449,0.03539207178961651,0.03539207178961651,right,0,4
file01,31,0,1,0.500317804102,medium,False,15.407562,9.660658,2.847501,3.761059,0.22925057186945977,0.22925057186945977,left,0,4
file01,43,1,1,0.5350682998080826,medium,False,21.11765,22.275734,19.210107,15.294925,-0.02668803090609315,0.02668803090609315,left,1,4
file01,48,0,1,0.5726391341588023,medium,False,4.241221,8.155656,4.127525,11.068204,-0.31575974208990365,0.31575974208990365,left,0,4
file01,52,0,1,0.5477796929194065,medium,False,14.683148,19.359849,10.638357,5.918981,-0.13737629688196093,0.13737629688196093,right,0,4
file01,54,1,1,0.5154280964392256,medium,False,24.340386,22.896834,6.865568,6.115474,0.03055963008492817,0.03055963008492817,right,1,4
file01,55,0,1,0.5542401265857269,medium,False,20.119579,27.877401,18.640688,8.572981,-0.161631457611886,0.161631457611886,right,0,4
file01,56,1,1,0.5327780739766127,medium,False,7.853366,8.767175,9.796034,4.981821,-0.054980697982051345,0.054980697982051345,left,1,4
file01,60,0,1,0.506742469659955,medium,False,21.290043,17.68259,8.461939,7.106781,0.09256374614043279,0.09256374614043279,left,0,4
file01,69,1,0,0.49620959541228643,low,False,20.095591,13.453426,11.155601,10.445956,0.19798388733762637,0.19798388733762637,right,1,4
file01,77,1,0,0.4588581373724896,low,False,23.534221,11.409851,5.903647,4.305563,0.34696499174552436,0.34696499174552436,right,1,4
file01,90,0,0,0.4599218570925076,low,False,27.694252,16.897299,11.336808,6.480545,0.24213001153222924,0.24213001153222924,right,0,4
file01,92,1,1,0.528569800529147,medium,False,19.708501,21.649746,10.941512,5.390859,-0.046937312238178035,0.046937312238178035,left,1,4
file01,101,1,1,0.5475041526156647,medium,False,28.939336,38.971465,26.240463,8.12856,-0.14772508503139162,0.14772508503139162,left,1,4
file01,105,0,1,0.5188168843242418,medium,False,44.56721,43.129759,7.411474,14.246213,0.01639111362684484,0.01639111362684484,right,0,4
file01,111,1,1,0.5962112525569281,medium,False,14.474512,21.00339,16.763612,26.579961,-0.1840266038271766,0.1840266038271766,left,1,4
file01,112,1,0,0.4544907148393718,low,False,32.62472,18.413315,9.271252,11.848048,0.27844733288718243,0.27844733288718243,right,1,4
file01,114,1,1,0.5378157000804867,medium,False,11.500911,14.830058,16.324864,6.999919,-0.1264346509072776,0.1264346509072776,left,1,4
file01,115,1,1,0.6017345464583305,medium,False,23.838625,47.865648,38.202419,7.065658,-0.3350849490505963,0.3350849490505963,left,1,4
file01,119,1,1,0.5103197660061995,medium,False,18.226088,14.201766,14.680962,12.319345,0.12410077694007211,0.12410077694007211,right,1,4
file01,128,1,1,0.5529631856090697,medium,False,7.430658,12.474532,11.110856,5.350379,-0.2533949058815863,0.2533949058815863,left,1,4
file01,129,0,1,0.5279300347589235,medium,False,12.987407,15.693375,13.617734,2.962384,-0.09434777286240756,0.09434777286240756,right,0,4
file01,131,1,1,0.5452160589685792,medium,False,26.808281,32.266831,11.285858,7.339786,-0.09240016180756187,0.09240016180756187,left,1,4
file01,136,1,1,0.5288036968245395,medium,False,15.7325,13.547862,6.05476,10.21245,0.07461102855862817,0.07461102855862817,right,1,4
file01,144,0,1,0.5445517912256005,medium,False,9.464302,5.817457,7.73787,19.146012,0.23864037911863553,0.23864037911863553,right,0,4
file02,8,1,1,0.5458038568451683,medium,False,22.561715,27.580235,15.362347,9.667329,-0.10008625312565121,0.10008625312565121,left,1,4
file02,12,1,1,0.6222293872955256,medium,False,97.738251,141.039424,70.769093,17.489152,-0.18134514802799234,0.18134514802799234,left,1,4
file02,20,1,0,0.4616266100897004,low,False,99.589574,104.393652,68.823449,30.825161,-0.02355133836567849,0.02355133836567849,left,1,4
file02,23,0,1,0.5744076167621179,medium,False,69.993089,100.610708,80.103554,20.664486,-0.17946622149642885,0.17946622149642885,right,0,4
file02,26,1,1,0.5036472287305012,medium,False,29.024486,28.344001,28.610747,14.063439,0.0118616512953941,0.0118616512953941,right,1,4
file02,43,0,0,0.38224096937825214,low,False,99.165673,78.89832,56.828072,43.025133,0.11382061327906641,0.11382061327906641,right,0,4
file02,44,0,1,0.5657833379640366,medium,False,48.250898,51.413019,20.560561,33.514193,-0.03172784156448675,0.03172784156448675,left,0,4
file02,47,1,1,0.5647341530609457,medium,False,47.035277,53.376684,31.284892,32.276,-0.06315389993076719,0.06315389993076719,left,1,4
file02,59,1,1,0.5408006545070567,medium,False,20.026497,22.548191,9.317707,8.477626,-0.05922988656476153,0.05922988656476153,left,1,4
file02,64,0,1,0.6331238376379206,medium,False,46.612328,70.05186,29.069331,24.119772,-0.20091454113652654,0.20091454113652654,right,0,4
file02,75,0,0,0.46982815493373237,low,False,137.948379,131.677156,61.749261,66.099186,0.02325900985876943,0.02325900985876943,right,0,4
file02,85,1,1,0.5213235146301542,medium,False,29.594345,26.968661,10.374053,14.955348,0.04642051650471835,0.04642051650471835,right,1,4
file02,93,0,1,0.5986749374320447,medium,False,13.351545,25.669395,14.058461,13.157655,-0.31567280758298477,0.31567280758298477,right,0,4
file02,95,0,0,0.277801430458856,low,False,95.972573,66.656969,71.04809,19.681271,0.18026001585702045,0.18026001585702045,right,0,4
file02,106,0,1,0.6804236652238701,medium,False,45.197737,69.185638,34.126998,47.859792,-0.2097149239588802,0.2097149239588802,right,0,4
