participant_name,session_start,trial_number,trial_timestamp,trial_time_elapsed,target_side,alpha_o1,alpha_o2,alpha_p3,alpha_p4,attention_direction,reaction_time,confidence,ball_position_x,ball_target_x,trial_duration,notes,asymmetry,is_correct
test06,2025-07-18 19:12:16,13,2025-07-18 19:14:07.098,110.218,left,14.643364,17.575814,2.902744,1.893948,center,0.5,0.182536,,,5,,-0.182536488855436,1
test06,2025-07-18 19:12:16,14,2025-07-18 19:14:12.114,115.234,left,10.7349,11.768333,2.643009,3.741131,center,0.5,0.091912,,,5,,-0.0919121640119513,1
test06,2025-07-18 19:12:16,15,2025-07-18 19:14:17.132,120.252,right,14.64655,8.174142,2.90038,6.254325,right,0.5,0.583229,,,5,,0.58322905570245,1
test06,2025-07-18 19:12:16,16,2025-07-18 19:14:22.141,125.261,right,18.812577,11.809186,3.613645,2.073531,left,0.5,0.465648,,,5,,-0.465647932330251,0
test06,2025-07-18 19:12:16,17,2025-07-18 19:14:27.157,130.277,right,30.526232,17.198445,3.676459,5.201024,right,0.5,0.573767,,,5,,0.573767406786965,1
test06,2025-07-18 19:12:16,18,2025-07-18 19:14:32.170,135.29,right,14.828972,7.457449,4.811405,1.772534,right,0.5,0.687369,,,5,,0.687369436168644,1
test06,2025-07-18 19:12:16,19,2025-07-18 19:14:37.177,140.297,left,21.828511,17.284674,6.928369,13.091907,center,0.5,0.233397,,,5,,0.23339674643642,0
test06,2025-07-18 19:12:16,20,2025-07-18 19:14:42.191,145.311,right,14.703645,9.86142,5.304564,6.469892,center,0.5,0.399463,,,5,,0.399465247759184,1
test06,2025-07-18 19:12:16,21,2025-07-18 19:14:47.212,150.332,right,22.091806,20.129521,4.497483,4.218521,center,0.5,0.092227,,,5,,-0.0930193265027981,0
test06,2025-07-18 19:12:16,22,2025-07-18 19:14:52.219,155.339,right,10.303833,8.452514,3.195942,2.899739,center,0.5,0.198052,,,5,,-0.198052050019289,0
test06,2025-07-18 19:12:16,23,2025-07-18 19:14:57.237,160.357,right,12.826355,9.663704,2.927661,2.027554,center,0.5,0.283125,,,5,,0.283125026913083,1
test06,2025-07-18 19:12:16,24,2025-07-18 19:15:02.253,165.373,left,6.389132,7.3273,2.75437,0.783196,center,0.5,0.137009,,,5,,-0.137008676874619,1
test06,2025-07-18 19:12:16,25,2025-07-18 19:15:07.272,170.392,right,7.756401,6.247352,3.297321,2.690325,center,0.5,0.216361,,,5,,0.216360743981528,1
test06,2025-07-18 19:12:16,26,2025-07-18 19:15:12.289,175.41,left,10.194101,11.345606,3.892336,3.690475,center,0.5,0.107021,,,5,,-0.107021312749166,1
test06,2025-07-18 19:12:16,27,2025-07-18 19:15:17.302,180.422,right,29.03429,20.057548,22.616781,17.369003,center,0.5,0.369872,,,5,,0.369872003516354,1
test06,2025-07-18 19:12:16,28,2025-07-18 19:15:22.314,185.434,left,5.278197,11.005786,2.984368,2.586298,left,0.5,0.734837,,,5,,-0.73483657238006,1
test06,2025-07-18 19:12:16,29,2025-07-18 19:15:27.325,190.445,right,24.78577,11.57937,2.371824,0.896771,left,0.5,0.761045,,,5,,-0.761044631647879,0
test06,2025-07-18 19:12:16,30,2025-07-18 19:15:32.341,195.461,left,15.022376,11.042118,6.326688,5.617818,center,0.5,0.307824,,,5,,0.307823952632045,0
test06,2025-07-18 19:12:16,31,2025-07-18 19:15:37.356,200.476,left,8.82588,10.443478,3.610836,2.682301,center,0.5,0.168289,,,5,,-0.168289354175689,1
test06,2025-07-18 19:12:16,32,2025-07-18 19:15:42.364,205.484,left,15.199653,22.911359,5.909727,2.687353,left,0.5,0.41036,,,5,,-0.410360215136459,1
test06,2025-07-18 19:12:16,33,2025-07-18 19:15:47.381,210.502,left,7.751472,10.347468,2.586082,1.255128,center,0.5,0.288859,,,5,,-0.288859091287874,1
test06,2025-07-18 19:12:16,34,2025-07-18 19:15:52.388,215.509,right,12.078013,11.735014,2.953401,3.73203,center,0.5,0.02881,,,5,,0.0288096699076407,1
test06,2025-07-18 19:12:16,35,2025-07-18 19:15:57.409,220.53,right,7.961404,9.01554,3.943432,2.217055,center,0.5,0.124344,,,5,,-0.124344388815347,0
test06,2025-07-18 19:12:16,36,2025-07-18 19:16:02.419,225.539,right,9.576634,8.666571,4.362383,2.783088,center,0.5,0.099853,,,5,,-0.0998529624177919,0
test06,2025-07-18 19:12:16,37,2025-07-18 19:16:07.428,230.548,right,20.554441,22.591645,3.431311,2.240342,center,0.5,0.094503,,,5,,-0.0945031230100221,0
test06,2025-07-18 19:12:16,38,2025-07-18 19:16:12.436,235.557,right,24.020485,18.744259,2.772918,1.355646,center,0.5,0.247686,,,5,,-0.248019489090024,0
test06,2025-07-18 19:12:16,39,2025-07-18 19:16:17.445,240.566,right,44.02493,17.20703,12.165602,1.930467,left,0.5,0.939807,,,5,,-0.939438043129334,0
test06,2025-07-18 19:12:16,40,2025-07-18 19:16:22.464,245.585,right,18.528334,11.833038,4.09211,2.620245,left,0.5,0.448406,,,5,,-0.448405678243066,0
test06,2025-07-18 19:12:16,41,2025-07-18 19:16:27.476,250.597,left,15.916438,9.99031,8.095445,3.442807,right,0.5,0.465737,,,5,,0.465736788453243,0
test06,2025-07-18 19:12:16,42,2025-07-18 19:16:32.484,255.604,left,12.525901,16.43096,2.924643,1.764446,center,0.5,0.271369,,,5,,-0.271368779532599,1
test06,2025-07-18 19:12:16,43,2025-07-18 19:16:37.495,260.615,right,10.646252,22.420126,3.796071,2.098367,left,0.5,0.744751,,,5,,-0.74475113227767,0
test06,2025-07-18 19:12:16,44,2025-07-18 19:16:42.514,265.634,right,12.767262,8.128718,5.809126,3.062878,left,0.5,0.451481,,,5,,-0.451481014736195,0
test06,2025-07-18 19:12:16,45,2025-07-18 19:16:47.526,270.646,left,18.572701,23.013042,8.01499,7.421082,center,0.5,0.214368,,,5,,-0.214368284261194,1
test06,2025-07-18 19:12:16,46,2025-07-18 19:16:52.549,275.669,left,13.160651,17.006666,9.327965,4.008575,center,0.5,0.256374,,,5,,-0.256373992086469,1
test06,2025-07-18 19:12:16,47,2025-07-18 19:16:57.569,280.689,left,6.003522,15.640353,8.739485,2.000362,left,0.5,0.957508,,,5,,-0.957508008183994,1
test06,2025-07-18 19:12:16,48,2025-07-18 19:17:02.580,285.701,left,9.138057,13.50142,2.677003,3.470787,center,0.5,0.390347,,,5,,-0.390347084287598,1
test06,2025-07-18 19:12:16,49,2025-07-18 19:17:07.590,290.71,left,6.168442,8.364721,1.622204,1.712734,center,0.5,0.304577,,,5,,-0.304576686749791,1
test06,2025-07-18 19:12:16,50,2025-07-18 19:17:12.617,295.737,right,7.794259,15.97743,5.303802,2.428329,left,0.5,0.717931,,,5,,-0.71778966431703,0
test06,2025-07-18 19:12:16,51,2025-07-18 19:17:17.624,300.744,left,9.016357,11.623083,4.304814,1.538517,center,0.5,0.253953,,,5,,-0.253952662422726,1
test06,2025-07-18 19:12:16,52,2025-07-18 19:17:22.645,305.765,left,10.354991,18.152409,4.327363,2.543003,left,0.5,0.561335,,,5,,-0.561334653474273,1
test06,2025-07-18 19:12:16,53,2025-07-18 19:17:27.661,310.781,right,18.947816,18.329569,2.104648,3.583345,center,0.5,0.030477,,,5,,-0.0331731260178336,0
test06,2025-07-18 19:12:16,54,2025-07-18 19:17:32.673,315.793,right,5.645588,10.834913,2.166343,4.154062,left,0.5,0.651899,,,5,,-0.651899250269044,0
test06,2025-07-18 19:12:16,55,2025-07-18 19:17:37.690,320.81,right,16.01565,11.810636,2.996461,10.452278,center,0.5,0.304566,,,5,,-0.304565887760729,0
test06,2025-07-18 19:12:16,56,2025-07-18 19:17:42.712,325.833,left,4.780764,9.429836,2.471425,3.165776,left,0.5,0.679278,,,5,,-0.679278338822315,1
test06,2025-07-18 19:12:16,57,2025-07-18 19:17:47.730,330.85,right,17.172239,22.410181,4.800185,6.977387,center,0.5,0.266221,,,5,,-0.266221296260153,0
test06,2025-07-18 19:12:16,58,2025-07-18 19:17:52.748,335.869,left,14.152881,15.142704,2.972021,3.656957,center,0.5,0.067601,,,5,,-0.0676006241930688,1
test06,2025-07-18 19:12:16,59,2025-07-18 19:17:57.757,340.877,right,18.000551,31.644213,4.928284,3.275314,left,0.5,0.564153,,,5,,-0.564152919731595,0
test06,2025-07-18 19:12:16,60,2025-07-18 19:18:02.780,345.9,left,15.004913,17.001389,3.444139,5.31703,center,0.5,0.124917,,,5,,-0.124917365792614,1
test06,2025-07-18 19:12:16,61,2025-07-18 19:18:07.791,350.912,left,8.42747,10.501431,2.232963,1.818993,center,0.5,0.220015,,,5,,-0.220014925246514,1
test06,2025-07-18 19:12:16,62,2025-07-18 19:18:12.810,355.93,right,22.520208,18.954582,1.440869,1.887044,center,0.5,0.172367,,,5,,-0.172367342967113,0
test06,2025-07-18 19:12:16,63,2025-07-18 19:18:17.833,360.953,left,13.057529,10.991593,7.659884,10.522953,center,0.5,0.172234,,,5,,0.172234194405863,0
test06,2025-07-18 19:12:16,64,2025-07-18 19:18:22.842,365.963,left,22.044343,17.177798,14.204812,16.613535,center,0.5,0.249438,,,5,,0.249438279641474,0
test06,2025-07-18 19:12:16,65,2025-07-18 19:18:27.869,370.989,right,19.666979,17.632989,3.091011,14.989599,center,0.5,0.10917,,,5,,0.109169513872161,1
test06,2025-07-18 19:12:16,66,2025-07-18 19:18:32.890,376.011,left,21.146778,26.717206,6.249978,5.436015,center,0.5,0.23382,,,5,,-0.233820223871016,1
test06,2025-07-18 19:12:16,67,2025-07-18 19:18:37.899,381.019,left,10.730828,14.669703,1.274072,2.230171,center,0.5,0.312664,,,5,,-0.312663626063781,1
test06,2025-07-18 19:12:16,68,2025-07-18 19:18:42.914,386.034,right,9.760607,8.379347,4.196089,12.888364,center,0.5,0.152371,,,5,,0.152584603283968,1
test06,2025-07-18 19:12:16,69,2025-07-18 19:18:47.926,391.046,right,29.32576,29.364154,2.777015,12.135216,center,0.5,0.001308,,,5,,-0.0013083680946266,0
test06,2025-07-18 19:12:16,70,2025-07-18 19:18:52.935,396.055,left,11.828572,19.592859,11.408436,11.338038,left,0.5,0.504647,,,5,,-0.504647202469946,1
test06,2025-07-18 19:12:16,71,2025-07-18 19:18:57.953,401.073,right,16.387048,13.097218,13.56414,12.153897,center,0.5,0.224091,,,5,,0.224091425469001,1
test06,2025-07-18 19:12:16,72,2025-07-18 19:19:02.971,406.091,left,17.742872,21.053069,4.349247,2.613074,center,0.5,0.171063,,,5,,-0.17106248742288,1
test06,2025-07-18 19:12:16,73,2025-07-18 19:19:07.984,411.104,right,6.479273,9.078934,3.097433,2.361622,center,0.5,0.337348,,,5,,-0.337348472127884,0
test06,2025-07-18 19:12:16,74,2025-07-18 19:19:12.996,416.117,right,28.575879,36.442809,3.785796,4.256722,center,0.5,0.243181,,,5,,-0.243181184678396,0
test06,2025-07-18 19:12:16,75,2025-07-18 19:19:18.009,421.129,left,12.651218,18.857458,3.295214,2.811082,center,0.5,0.399155,,,5,,-0.399154990389178,1
test06,2025-07-18 19:12:16,76,2025-07-18 19:19:23.025,426.145,right,13.915673,9.830376,1.771239,2.197315,center,0.5,0.347539,,,5,,0.347538575200087,1
test06,2025-07-18 19:12:16,77,2025-07-18 19:19:28.036,431.156,left,28.403693,32.445607,6.629156,5.329691,center,0.5,0.133046,,,5,,-0.133045884557303,1
test06,2025-07-18 19:12:16,78,2025-07-18 19:19:33.053,436.173,right,9.690488,14.802091,2.608232,1.407464,left,0.5,0.423624,,,5,,-0.423623668742537,0
test06,2025-07-18 19:12:16,79,2025-07-18 19:19:38.077,441.197,left,11.045379,18.807225,3.931252,3.030598,left,0.5,0.532229,,,5,,-0.53222895406627,1
test06,2025-07-18 19:12:16,80,2025-07-18 19:19:43.088,446.209,right,12.670814,11.884238,14.787279,1.996096,center,0.5,0.064088,,,5,,-0.064088254193547,0
test06,2025-07-18 19:12:16,81,2025-07-18 19:19:48.107,451.227,right,12.373317,7.956598,2.267452,2.960197,left,0.5,0.441044,,,5,,-0.441540777640124,0
test06,2025-07-18 19:12:16,82,2025-07-18 19:19:53.120,456.241,right,15.415866,14.643726,5.108053,5.569396,center,0.5,0.051385,,,5,,-0.0513852544583435,0
test06,2025-07-18 19:12:16,83,2025-07-18 19:19:58.131,461.252,right,14.547765,10.483415,5.425045,2.430822,center,0.5,0.327643,,,5,,-0.327642888980042,0
test06,2025-07-18 19:12:16,84,2025-07-18 19:20:03.147,466.267,left,11.491077,13.73764,3.831374,5.481416,center,0.5,0.178569,,,5,,0.178568689611214,0
test06,2025-07-18 19:12:16,85,2025-07-18 19:20:08.158,471.278,right,13.737668,10.62869,5.204599,3.288843,center,0.5,0.256585,,,5,,-0.256584600318841,0
test06,2025-07-18 19:12:16,86,2025-07-18 19:20:13.180,476.301,right,9.349829,17.438961,3.863033,1.92334,left,0.5,0.623349,,,5,,-0.623348786654758,0
test06,2025-07-18 19:12:16,87,2025-07-18 19:20:18.202,481.323,left,9.988144,14.951741,5.190273,2.982769,center,0.5,0.403429,,,5,,-0.403428958291495,1
test06,2025-07-18 19:12:16,88,2025-07-18 19:20:23.216,486.336,left,11.552667,13.380153,1.170929,1.647444,center,0.5,0.146856,,,5,,-0.146856170208971,1
test06,2025-07-18 19:12:16,89,2025-07-18 19:20:28.236,491.356,right,10.989873,7.363008,4.443763,3.83479,center,0.5,0.400506,,,5,,-0.400505667489157,0
test06,2025-07-18 19:12:16,90,2025-07-18 19:20:33.259,496.379,right,10.564647,21.26573,5.392099,2.630581,left,0.5,0.699584,,,5,,-0.699583618525835,0
test06,2025-07-18 19:12:16,91,2025-07-18 19:20:38.279,501.399,right,37.262699,17.562877,3.531996,2.328423,left,0.5,0.752205,,,5,,-0.752205386423958,0
test06,2025-07-18 19:12:16,92,2025-07-18 19:20:43.296,506.416,right,292.051219,237.68879,26.578114,44.722944,center,0.5,0.205967,,,5,,0.205966981452434,1
test06,2025-07-18 19:12:16,93,2025-07-18 19:20:48.313,511.433,right,138.869954,22.44649,5.907133,3.508233,left,0.5,1.822404,,,5,,-1.82240365794021,0
test06,2025-07-18 19:12:16,94,2025-07-18 19:20:53.324,516.444,right,10.050009,7.926856,8.29255,3.956672,center,0.5,0.237317,,,5,,-0.237317042099636,0
test06,2025-07-18 19:12:16,95,2025-07-18 19:20:58.337,521.457,right,11.641497,10.946944,2.318116,0.896824,center,0.5,0.061516,,,5,,0.0615157117288203,1
test06,2025-07-18 19:12:16,96,2025-07-18 19:21:03.357,526.477,left,10.393619,8.200363,1.074203,5.080096,center,0.5,0.234393,,,5,,0.237013638568393,0
test06,2025-07-18 19:12:16,97,2025-07-18 19:21:08.374,531.494,left,5.323974,6.83273,3.011783,3.588028,center,0.5,0.249091,,,5,,-0.249504283920563,1
test06,2025-07-18 19:12:16,98,2025-07-18 19:21:13.392,536.512,right,15.050646,13.567946,2.424055,3.001315,center,0.5,0.103711,,,5,,0.103710814772937,1
test06,2025-07-18 19:12:16,99,2025-07-18 19:21:18.399,541.52,right,23.768101,18.063454,6.739932,3.793112,center,0.5,0.274454,,,5,,0.274453606475351,1
test06,2025-07-18 19:12:16,100,2025-07-18 19:21:23.408,546.528,left,11.784538,9.077258,3.539185,2.306792,center,0.5,0.261016,,,5,,0.261016168615273,0
test06,2025-07-18 19:12:16,101,2025-07-18 19:21:28.420,551.54,left,25.594358,16.252749,5.214416,20.379409,right,0.5,0.45411,,,5,,0.454109872871919,0
test06,2025-07-18 19:12:16,102,2025-07-18 19:21:33.439,556.56,left,14.194403,22.10732,2.391216,15.242101,right,0.5,0.443061,,,5,,0.443061043423195,0
test06,2025-07-18 19:12:16,103,2025-07-18 19:21:38.459,561.58,right,21.957395,33.389719,16.670302,5.475245,left,0.5,0.419144,,,5,,-0.419144053394288,0
test06,2025-07-18 19:12:16,104,2025-07-18 19:21:43.466,566.586,right,13.784363,24.785788,8.733595,3.513599,left,0.5,0.586736,,,5,,-0.586735590630686,0
test06,2025-07-18 19:12:16,105,2025-07-18 19:21:48.483,571.603,right,23.880266,23.247913,5.098841,12.120304,center,0.5,0.026837,,,5,,0.0268370629273122,1
test06,2025-07-18 19:12:16,106,2025-07-18 19:21:53.492,576.612,right,11.543244,10.410322,3.450391,1.370163,center,0.5,0.103232,,,5,,0.103302516816762,1
test06,2025-07-18 19:12:16,107,2025-07-18 19:21:58.507,581.627,left,10.627781,13.292636,2.192257,2.105323,center,0.5,0.22262,,,5,,0.22373877593877,0
test06,2025-07-18 19:12:16,108,2025-07-18 19:22:03.522,586.642,right,11.333026,11.016567,2.368269,2.931817,center,0.5,0.028035,,,5,,-0.0283208872432787,0
test06,2025-07-18 19:12:16,109,2025-07-18 19:22:08.536,591.656,right,12.699347,7.475184,4.153817,3.923546,right,0.5,0.529962,,,5,,0.529961840461383,1
test06,2025-07-18 19:12:16,110,2025-07-18 19:22:13.544,596.664,left,12.636213,10.840354,4.530839,8.80391,center,0.5,0.153291,,,5,,0.153291087093112,0
test06,2025-07-18 19:12:16,111,2025-07-18 19:22:18.565,601.685,right,25.920668,22.61023,3.012313,3.497924,center,0.5,0.136638,,,5,,0.136638184028743,1
test06,2025-07-18 19:12:16,112,2025-07-18 19:22:23.579,606.699,right,9.226407,6.489642,1.753945,3.084262,center,0.5,0.351862,,,5,,0.351862331214586,1
test06,2025-07-18 19:12:16,113,2025-07-18 19:22:28.587,611.707,right,19.112496,17.970556,5.443687,5.679896,center,0.5,0.061608,,,5,,-0.0616077211949055,0
test06,2025-07-18 19:12:16,114,2025-07-18 19:22:33.606,616.726,right,15.16093,19.947868,3.355395,3.333582,center,0.5,0.274401,,,5,,-0.274400546478153,0
test06,2025-07-18 19:12:16,115,2025-07-18 19:22:38.626,621.746,right,12.179861,8.244396,2.549386,1.903327,center,0.5,0.39025,,,5,,0.390250153256495,1
test06,2025-07-18 19:12:16,116,2025-07-18 19:22:43.647,626.767,left,24.3132,27.26556,5.77541,4.285821,center,0.5,0.114605,,,5,,-0.11460495458189,1
test06,2025-07-18 19:12:16,117,2025-07-18 19:22:48.665,631.785,right,40.621819,61.897728,11.635902,5.520467,left,0.5,0.421178,,,5,,-0.42117813860934,0
test06,2025-07-18 19:12:16,118,2025-07-18 19:22:53.678,636.798,left,14.910378,15.79245,4.827577,5.129721,center,0.5,0.057475,,,5,,-0.0574744971579042,1
test06,2025-07-18 19:12:16,119,2025-07-18 19:22:58.690,641.81,left,4.568005,6.701444,3.574247,1.187685,center,0.5,0.383246,,,5,,-0.383246458639329,1
test06,2025-07-18 19:12:16,120,2025-07-18 19:23:03.706,646.826,left,9.818486,12.884551,6.489727,2.96705,center,0.5,0.271762,,,5,,0.27176206144876,0
test06,2025-07-18 19:12:16,121,2025-07-18 19:23:08.721,651.841,right,12.568654,10.186239,4.351653,2.278545,center,0.5,0.210168,,,5,,-0.210168244753999,0
test06,2025-07-18 19:12:16,122,2025-07-18 19:23:13.729,656.85,right,7.618525,9.221073,2.874351,1.32585,center,0.5,0.192423,,,5,,-0.190908626829776,0
test06,2025-07-18 19:12:16,123,2025-07-18 19:23:18.739,661.859,right,8.114921,7.117098,1.126256,2.895838,center,0.5,0.130323,,,5,,0.131204407791459,1
test06,2025-07-18 19:12:16,124,2025-07-18 19:23:23.751,666.872,right,15.124369,13.551658,1.799084,1.996978,center,0.5,0.109798,,,5,,-0.109798382574625,0
test06,2025-07-18 19:12:16,125,2025-07-18 19:23:28.773,671.893,left,10.794489,9.498083,3.975979,9.196254,center,0.5,0.127946,,,5,,0.127945737345809,0
test06,2025-07-18 19:12:16,126,2025-07-18 19:23:33.782,676.902,left,18.874274,19.346095,3.103881,2.418136,center,0.5,0.024691,,,5,,-0.0246907595049408,1
test06,2025-07-18 19:12:16,127,2025-07-18 19:23:38.802,681.922,left,7.37035,10.234958,2.105854,1.895492,center,0.5,0.328344,,,5,,-0.32834392064139,1
test06,2025-07-18 19:12:16,128,2025-07-18 19:23:43.814,686.934,right,10.965693,17.188293,4.130725,2.678944,left,0.5,0.449457,,,5,,-0.449456931577137,0
test06,2025-07-18 19:12:16,129,2025-07-18 19:23:48.821,691.942,right,9.413012,8.146802,6.574247,1.490701,center,0.5,0.144468,,,5,,0.144467529788351,1
test06,2025-07-18 19:12:16,130,2025-07-18 19:23:53.837,696.957,left,23.388226,24.970914,6.546715,13.266954,center,0.5,0.065479,,,5,,-0.0654789742046659,1
test06,2025-07-18 19:12:16,131,2025-07-18 19:23:58.854,701.975,left,10.736148,11.278871,4.168697,3.790696,center,0.5,0.049315,,,5,,-0.0493147868789858,1
test06,2025-07-18 19:12:16,132,2025-07-18 19:24:03.873,706.994,left,10.55207,16.369149,3.062355,2.802538,left,0.5,0.439076,,,5,,-0.439076355486219,1
test06,2025-07-18 19:12:16,133,2025-07-18 19:24:08.894,712.014,right,11.178066,15.194758,3.601154,5.697484,center,0.5,0.306997,,,5,,-0.306997034665133,0
test06,2025-07-18 19:12:16,134,2025-07-18 19:24:13.906,717.026,left,12.585503,12.19963,2.679828,2.868846,center,0.5,0.03139,,,5,,0.031139972594242,0
test06,2025-07-18 19:12:16,135,2025-07-18 19:24:18.912,722.032,left,20.169274,15.033335,3.523999,8.556181,center,0.5,0.29389,,,5,,0.293890288562487,0
test06,2025-07-18 19:12:16,136,2025-07-18 19:24:23.925,727.046,left,13.238339,14.676937,3.296365,4.422798,center,0.5,0.10316,,,5,,-0.103160260722767,1
test06,2025-07-18 19:12:16,137,2025-07-18 19:24:28.937,732.057,right,26.723981,25.593075,5.081558,6.795642,center,0.5,0.04324,,,5,,-0.0432395200123876,0
test06,2025-07-18 19:12:16,138,2025-07-18 19:24:33.949,737.069,right,8.534914,8.98607,2.851247,2.637916,center,0.5,0.05151,,,5,,-0.0515103204743812,0
test06,2025-07-18 19:12:16,139,2025-07-18 19:24:38.961,742.081,left,4.483947,6.349759,1.306695,1.522164,center,0.5,0.347913,,,5,,-0.347913174092158,1
test06,2025-07-18 19:12:16,140,2025-07-18 19:24:43.970,747.09,right,8.075442,7.008897,2.812286,2.288742,center,0.5,0.141647,,,5,,0.141647262434249,1
test06,2025-07-18 19:12:16,141,2025-07-18 19:24:48.982,752.102,left,7.295323,6.311637,3.005397,5.70734,center,0.5,0.131934,,,5,,0.144838385512409,0
test06,2025-07-18 19:12:16,142,2025-07-18 19:24:53.994,757.114,right,11.07432,13.923136,3.237592,1.85972,center,0.5,0.227657,,,5,,-0.228923002391572,0
test06,2025-07-18 19:12:16,143,2025-07-18 19:24:59.004,762.124,right,6.856317,9.034986,12.130319,6.293352,center,0.5,0.275934,,,5,,-0.275933957413985,0
test06,2025-07-18 19:12:16,144,2025-07-18 19:25:04.024,767.144,right,9.909429,6.402234,1.885815,0.791835,left,0.5,0.43684,,,5,,-0.436839736157294,0
test06,2025-07-18 19:12:16,145,2025-07-18 19:25:09.041,772.161,left,7.054608,8.315121,3.022537,1.836727,center,0.5,0.164395,,,5,,-0.164394644222562,1
test06,2025-07-18 19:12:16,146,2025-07-18 19:25:14.061,777.182,right,3.876285,2.525518,1.837852,1.670984,left,0.5,0.428431,,,5,,-0.428431030535034,0
test06,2025-07-18 19:12:16,147,2025-07-18 19:25:19.082,782.202,right,226.615754,7.307607,3.978103,2.299154,left,0.5,3.43434,,,5,,-3.43434000917984,0
test06,2025-07-18 19:12:16,148,2025-07-18 19:25:24.092,787.213,right,15.046959,21.236933,3.37467,2.657934,center,0.5,0.344566,,,5,,-0.344565877606581,0
test06,2025-07-18 19:12:16,149,2025-07-18 19:25:29.107,792.227,left,12.052898,12.59306,2.4989,3.939187,center,0.5,0.043841,,,5,,-0.0438407396171092,1
test06,2025-07-18 19:12:16,150,2025-07-18 19:25:34.124,797.244,right,21.343585,17.363824,5.955904,8.078887,center,0.5,0.206362,,,5,,-0.206362264668295,0
